house_price,rental_agency,postcode1,postcode2,bedrooms,nhood,surface,postcode
,,1082,BT,,Buitenveldert Midden Zuid        ,,1082 BT
,,1082,BT,,Buitenveldert Midden Zuid        ,,1082 BT
,,1082,BT,,Buitenveldert Midden Zuid        ,,1082 BT
,,1079,WP,,Rijnbuurt Midden        ,,1079 WP
,,1079,WP,,Rijnbuurt Midden        ,,1079 WP
,,1079,WP,,Rijnbuurt Midden        ,,1079 WP
,,1081,GC,,Buitenveldert Zuidwest        ,,1081 GC
,,1081,GC,,Buitenveldert Zuidwest        ,,1081 GC
,,1081,GC,,Buitenveldert Zuidwest        ,,1081 GC
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1072,VX,,Sarphatiparkbuurt        ,,1072 VX
,,1072,VX,,Sarphatiparkbuurt        ,,1072 VX
,,1072,VX,,Sarphatiparkbuurt        ,,1072 VX
,,1091,EJ,,Weesperzijde Midden/Zuid        ,,1091 EJ
,,1091,EJ,,Weesperzijde Midden/Zuid        ,,1091 EJ
,,1091,EJ,,Weesperzijde Midden/Zuid        ,,1091 EJ
,,1075,XS,,Schinkelbuurt Noord        ,,1075 XS
,,1075,XS,,Schinkelbuurt Noord        ,,1075 XS
,,1075,XS,,Schinkelbuurt Noord        ,,1075 XS
,,1079,WR,,Rijnbuurt Midden        ,,1079 WR
,,1079,WR,,Rijnbuurt Midden        ,,1079 WR
,,1079,WR,,Rijnbuurt Midden        ,,1079 WR
,,1053,SE,,Lootsbuurt        ,,1053 SE
,,1053,SE,,Lootsbuurt        ,,1053 SE
,,1053,SE,,Lootsbuurt        ,,1053 SE
,,1073,BL,,Sarphatiparkbuurt        ,,1073 BL
,,1073,BL,,Sarphatiparkbuurt        ,,1073 BL
,,1073,BL,,Sarphatiparkbuurt        ,,1073 BL
,,1025,JG,,Plan van Gool        ,,1025 JG
,,1025,JG,,Plan van Gool        ,,1025 JG
,,1025,JG,,Plan van Gool        ,,1025 JG
,,1069,RR,,Zuidwestkwadrant Osdorp Zuid        ,,1069 RR
,,1069,RR,,Zuidwestkwadrant Osdorp Zuid        ,,1069 RR
,,1069,RR,,Zuidwestkwadrant Osdorp Zuid        ,,1069 RR
,,1077,PB,,Minervabuurt Midden        ,,1077 PB
,,1077,PB,,Minervabuurt Midden        ,,1077 PB
,,1077,PB,,Minervabuurt Midden        ,,1077 PB
,,1064,CG,,Slotermeer Zuid        ,,1064 CG
,,1064,CG,,Slotermeer Zuid        ,,1064 CG
,,1064,CG,,Slotermeer Zuid        ,,1064 CG
,,1019,NA,,KNSM-eiland        ,,1019 NA
,,1019,NA,,KNSM-eiland        ,,1019 NA
,,1019,NA,,KNSM-eiland        ,,1019 NA
,,1012,VH,,Spuistraat Noord        ,,1012 VH
,,1012,VH,,Spuistraat Noord        ,,1012 VH
,,1012,VH,,Spuistraat Noord        ,,1012 VH
,,1057,PZ,,Orteliusbuurt Zuid        ,,1057 PZ
,,1057,PZ,,Orteliusbuurt Zuid        ,,1057 PZ
,,1057,PZ,,Orteliusbuurt Zuid        ,,1057 PZ
,,1062,AB,,Overtoomse Veld Zuid        ,,1062 AB
,,1062,AB,,Overtoomse Veld Zuid        ,,1062 AB
,,1062,AB,,Overtoomse Veld Zuid        ,,1062 AB
,,1012,VE,,Spuistraat Noord        ,,1012 VE
,,1012,VE,,Spuistraat Noord        ,,1012 VE
,,1012,VE,,Spuistraat Noord        ,,1012 VE
,,1012,DA,,Burgwallen Oost        ,,1012 DA
,,1012,DA,,Burgwallen Oost        ,,1012 DA
,,1012,DA,,Burgwallen Oost        ,,1012 DA
,,1018,WA,,Wittenburg        ,,1018 WA
,,1018,WA,,Wittenburg        ,,1018 WA
,,1018,WA,,Wittenburg        ,,1018 WA
,,1062,AB,,Overtoomse Veld Zuid        ,,1062 AB
,,1062,AB,,Overtoomse Veld Zuid        ,,1062 AB
,,1062,AB,,Overtoomse Veld Zuid        ,,1062 AB
,,1106,AM,,Gaasperdam Noord        ,,1106 AM
,,1106,AM,,Gaasperdam Noord        ,,1106 AM
,,1106,AM,,Gaasperdam Noord        ,,1106 AM
,,1013,KN,,Westelijke eilanden        ,,1013 KN
,,1013,KN,,Westelijke eilanden        ,,1013 KN
,,1013,KN,,Westelijke eilanden        ,,1013 KN
,,1077,AE,,Beethovenbuurt        ,,1077 AE
,,1077,AE,,Beethovenbuurt        ,,1077 AE
,,1077,AE,,Beethovenbuurt        ,,1077 AE
,,1055,RD,,Bedrijventerrein Landlust        ,,1055 RD
,,1055,RD,,Bedrijventerrein Landlust        ,,1055 RD
,,1055,RD,,Bedrijventerrein Landlust        ,,1055 RD
,,1012,RN,,Spuistraat Zuid        ,,1012 RN
,,1012,RN,,Spuistraat Zuid        ,,1012 RN
,,1012,RN,,Spuistraat Zuid        ,,1012 RN
,,1013,SZ,,Spaarndammerbuurt Zuidoost        ,,1013 SZ
,,1013,SZ,,Spaarndammerbuurt Zuidoost        ,,1013 SZ
,,1013,SZ,,Spaarndammerbuurt Zuidoost        ,,1013 SZ
,,1054,JP,,Vondelparkbuurt West        ,,1054 JP
,,1054,JP,,Vondelparkbuurt West        ,,1054 JP
,,1054,JP,,Vondelparkbuurt West        ,,1054 JP
,,1096,DS,,Weespertrekvaart        ,,1096 DS
,,1096,DS,,Weespertrekvaart        ,,1096 DS
,,1096,DS,,Weespertrekvaart        ,,1096 DS
,,1054,JJ,,Vondelparkbuurt Midden        ,,1054 JJ
,,1054,JJ,,Vondelparkbuurt Midden        ,,1054 JJ
,,1054,JJ,,Vondelparkbuurt Midden        ,,1054 JJ
,,1087,KP,,Haveneiland Noord        ,,1087 KP
,,1087,KP,,Haveneiland Noord        ,,1087 KP
,,1087,KP,,Haveneiland Noord        ,,1087 KP
,,1096,AA,,De Omval        ,,1096 AA
,,1096,AA,,De Omval        ,,1096 AA
,,1096,AA,,De Omval        ,,1096 AA
,,1035,KS,,Twiske West        ,,1035 KS
,,1035,KS,,Twiske West        ,,1035 KS
,,1035,KS,,Twiske West        ,,1035 KS
,,1055,DC,,Erasmusparkbuurt West        ,,1055 DC
,,1055,DC,,Erasmusparkbuurt West        ,,1055 DC
,,1055,DC,,Erasmusparkbuurt West        ,,1055 DC
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1012,SB,,Hemelrijk        ,,1012 SB
,,1074,XP,,Hemonybuurt        ,,1074 XP
,,1074,XP,,Hemonybuurt        ,,1074 XP
,,1074,XP,,Hemonybuurt        ,,1074 XP
,,1098,JT,,Middenmeer Noord        ,,1098 JT
,,1098,JT,,Middenmeer Noord        ,,1098 JT
,,1098,JT,,Middenmeer Noord        ,,1098 JT
,,1102,ZN,,Venserpolder Oost        ,,1102 ZN
,,1102,ZN,,Venserpolder Oost        ,,1102 ZN
,,1102,ZN,,Venserpolder Oost        ,,1102 ZN
,,1093,EP,,Oostpoort        ,,1093 EP
,,1093,EP,,Oostpoort        ,,1093 EP
,,1093,EP,,Oostpoort        ,,1093 EP
,,1031,AS,,Van der Pekbuurt        ,,1031 AS
,,1031,AS,,Van der Pekbuurt        ,,1031 AS
,,1031,AS,,Van der Pekbuurt        ,,1031 AS
,,1079,TB,,Rijnbuurt Oost        ,,1079 TB
,,1079,TB,,Rijnbuurt Oost        ,,1079 TB
,,1079,TB,,Rijnbuurt Oost        ,,1079 TB
,,1017,JZ,,Spiegelbuurt        ,,1017 JZ
,,1017,JZ,,Spiegelbuurt        ,,1017 JZ
,,1017,JZ,,Spiegelbuurt        ,,1017 JZ
,,1071,RJ,,Johannnes Vermeerbuurt        ,,1071 RJ
,,1071,RJ,,Johannnes Vermeerbuurt        ,,1071 RJ
,,1071,RJ,,Johannnes Vermeerbuurt        ,,1071 RJ
,,1013,GT,,Haarlemmerbuurt West        ,,1013 GT
,,1013,GT,,Haarlemmerbuurt West        ,,1013 GT
,,1013,GT,,Haarlemmerbuurt West        ,,1013 GT
,,1011,TZ,,Rapenburg        ,,1011 TZ
,,1011,TZ,,Rapenburg        ,,1011 TZ
,,1011,TZ,,Rapenburg        ,,1011 TZ
,,1098,LB,,Middenmeer Zuid        ,,1098 LB
,,1098,LB,,Middenmeer Zuid        ,,1098 LB
,,1098,LB,,Middenmeer Zuid        ,,1098 LB
,,1061,EA,,Kolenkitbuurt Noord        ,,1061 EA
,,1061,EA,,Kolenkitbuurt Noord        ,,1061 EA
,,1061,EA,,Kolenkitbuurt Noord        ,,1061 EA
,,1064,AK,,Slotermeer Zuid        ,,1064 AK
,,1064,AK,,Slotermeer Zuid        ,,1064 AK
,,1064,AK,,Slotermeer Zuid        ,,1064 AK
,,1078,TT,,IJselbuurt Oost        ,,1078 TT
,,1078,TT,,IJselbuurt Oost        ,,1078 TT
,,1078,TT,,IJselbuurt Oost        ,,1078 TT
,,1011,TM,,Rapenburg        ,,1011 TM
,,1011,TM,,Rapenburg        ,,1011 TM
,,1011,TM,,Rapenburg        ,,1011 TM
,,1034,LG,,Banne Noordoost        ,,1034 LG
,,1034,LG,,Banne Noordoost        ,,1034 LG
,,1034,LG,,Banne Noordoost        ,,1034 LG
,,1018,RM,,Czaar Peterbuurt        ,,1018 RM
,,1018,RM,,Czaar Peterbuurt        ,,1018 RM
,,1018,RM,,Czaar Peterbuurt        ,,1018 RM
,,1059,AM,,Aalsmeerwegbuurt West        ,,1059 AM
,,1059,AM,,Aalsmeerwegbuurt West        ,,1059 AM
,,1059,AM,,Aalsmeerwegbuurt West        ,,1059 AM
,,1051,BZ,,Westerstaatsman        ,,1051 BZ
,,1051,BZ,,Westerstaatsman        ,,1051 BZ
,,1051,BZ,,Westerstaatsman        ,,1051 BZ
,,1058,DH,,Paramariboplein e.o.        ,,1058 DH
,,1058,DH,,Paramariboplein e.o.        ,,1058 DH
,,1058,DH,,Paramariboplein e.o.        ,,1058 DH
,,1016,GK,,Felix Meritisbuurt        ,,1016 GK
,,1016,GK,,Felix Meritisbuurt        ,,1016 GK
,,1016,GK,,Felix Meritisbuurt        ,,1016 GK
,,1053,VM,,Da Costabuurt Zuid        ,,1053 VM
,,1053,VM,,Da Costabuurt Zuid        ,,1053 VM
,,1053,VM,,Da Costabuurt Zuid        ,,1053 VM
,,1075,TL,,Schinkelbuurt Noord        ,,1075 TL
,,1075,TL,,Schinkelbuurt Noord        ,,1075 TL
,,1075,TL,,Schinkelbuurt Noord        ,,1075 TL
,,1056,BK,,Trompbuurt        ,,1056 BK
,,1056,BK,,Trompbuurt        ,,1056 BK
,,1056,BK,,Trompbuurt        ,,1056 BK
,,1095,MD,,RI Oost terrein        ,,1095 MD
,,1095,MD,,RI Oost terrein        ,,1095 MD
,,1095,MD,,RI Oost terrein        ,,1095 MD
,,1072,BR,,Frans Halsbuurt        ,,1072 BR
,,1072,BR,,Frans Halsbuurt        ,,1072 BR
,,1072,BR,,Frans Halsbuurt        ,,1072 BR
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1014,ZG,,Houthavens West        ,,1014 ZG
,,1014,ZG,,Houthavens West        ,,1014 ZG
,,1014,ZG,,Houthavens West        ,,1014 ZG
,,1054,LM,,Vondelparkbuurt West        ,,1054 LM
,,1054,LM,,Vondelparkbuurt West        ,,1054 LM
,,1054,LM,,Vondelparkbuurt West        ,,1054 LM
,,1011,TE,,Scheepvaarthuisbuurt        ,,1011 TE
,,1011,TE,,Scheepvaarthuisbuurt        ,,1011 TE
,,1011,TE,,Scheepvaarthuisbuurt        ,,1011 TE
,,1012,NN,,Nieuwe Kerk e.o.        ,,1012 NN
,,1012,NN,,Nieuwe Kerk e.o.        ,,1012 NN
,,1012,NN,,Nieuwe Kerk e.o.        ,,1012 NN
,,1055,DC,,Erasmusparkbuurt West        ,,1055 DC
,,1055,DC,,Erasmusparkbuurt West        ,,1055 DC
,,1055,DC,,Erasmusparkbuurt West        ,,1055 DC
,,1016,AM,,Felix Meritisbuurt        ,,1016 AM
,,1016,AM,,Felix Meritisbuurt        ,,1016 AM
,,1016,AM,,Felix Meritisbuurt        ,,1016 AM
,,1075,VK,,Schinkelbuurt Noord        ,,1075 VK
,,1075,VK,,Schinkelbuurt Noord        ,,1075 VK
,,1075,VK,,Schinkelbuurt Noord        ,,1075 VK
,,1017,GD,,Spiegelbuurt        ,,1017 GD
,,1017,GD,,Spiegelbuurt        ,,1017 GD
,,1017,GD,,Spiegelbuurt        ,,1017 GD
,,1014,ZB,,Houthavens West        ,,1014 ZB
,,1014,ZB,,Houthavens West        ,,1014 ZB
,,1014,ZB,,Houthavens West        ,,1014 ZB
,,1078,PV,,IJselbuurt Oost        ,,1078 PV
,,1078,PV,,IJselbuurt Oost        ,,1078 PV
,,1078,PV,,IJselbuurt Oost        ,,1078 PV
,,1076,LZ,,Van Tuyllbuurt        ,,1076 LZ
,,1076,LZ,,Van Tuyllbuurt        ,,1076 LZ
,,1076,LZ,,Van Tuyllbuurt        ,,1076 LZ
,,1079,JT,,Rijnbuurt Oost        ,,1079 JT
,,1079,JT,,Rijnbuurt Oost        ,,1079 JT
,,1079,JT,,Rijnbuurt Oost        ,,1079 JT
,,1016,RA,,Elandsgrachtbuurt        ,,1016 RA
,,1016,RA,,Elandsgrachtbuurt        ,,1016 RA
,,1016,RA,,Elandsgrachtbuurt        ,,1016 RA
,,1018,RZ,,Czaar Peterbuurt        ,,1018 RZ
,,1018,RZ,,Czaar Peterbuurt        ,,1018 RZ
,,1018,RZ,,Czaar Peterbuurt        ,,1018 RZ
,,1083,TV,,Buitenveldert Oost Midden        ,,1083 TV
,,1083,TV,,Buitenveldert Oost Midden        ,,1083 TV
,,1083,TV,,Buitenveldert Oost Midden        ,,1083 TV
,,1075,RR,,Schinkelbuurt Zuid        ,,1075 RR
,,1075,RR,,Schinkelbuurt Zuid        ,,1075 RR
,,1075,RR,,Schinkelbuurt Zuid        ,,1075 RR
,,1054,AD,,Helmersbuurt Oost        ,,1054 AD
,,1054,AD,,Helmersbuurt Oost        ,,1054 AD
,,1054,AD,,Helmersbuurt Oost        ,,1054 AD
,,1055,AB,,Erasmusparkbuurt West        ,,1055 AB
,,1055,AB,,Erasmusparkbuurt West        ,,1055 AB
,,1055,AB,,Erasmusparkbuurt West        ,,1055 AB
,,1018,ZM,,Kadijken        ,,1018 ZM
,,1018,ZM,,Kadijken        ,,1018 ZM
,,1018,ZM,,Kadijken        ,,1018 ZM
,,1011,CV,,Lastage        ,,1011 CV
,,1011,CV,,Lastage        ,,1011 CV
,,1011,CV,,Lastage        ,,1011 CV
,,1016,XM,,Passeerdersgrachtbuurt        ,,1016 XM
,,1016,XM,,Passeerdersgrachtbuurt        ,,1016 XM
,,1016,XM,,Passeerdersgrachtbuurt        ,,1016 XM
,,1054,TD,,Cremerbuurt West        ,,1054 TD
,,1054,TD,,Cremerbuurt West        ,,1054 TD
,,1054,TD,,Cremerbuurt West        ,,1054 TD
,,1025,ZT,,Buikslotermeer Noord        ,,1025 ZT
,,1025,ZT,,Buikslotermeer Noord        ,,1025 ZT
,,1025,ZT,,Buikslotermeer Noord        ,,1025 ZT
,,1054,MG,,Cremerbuurt Oost        ,,1054 MG
,,1054,MG,,Cremerbuurt Oost        ,,1054 MG
,,1054,MG,,Cremerbuurt Oost        ,,1054 MG
,,1091,GT,,Swammerdambuurt        ,,1091 GT
,,1091,GT,,Swammerdambuurt        ,,1091 GT
,,1091,GT,,Swammerdambuurt        ,,1091 GT
,,1066,GJ,,Park Haagseweg        ,,1066 GJ
,,1066,GJ,,Park Haagseweg        ,,1066 GJ
,,1066,GJ,,Park Haagseweg        ,,1066 GJ
,,1096,GJ,,Amstelkwartier Noord        ,,1096 GJ
,,1096,GJ,,Amstelkwartier Noord        ,,1096 GJ
,,1096,GJ,,Amstelkwartier Noord        ,,1096 GJ
,,1072,CB,,Frans Halsbuurt        ,,1072 CB
,,1072,CB,,Frans Halsbuurt        ,,1072 CB
,,1072,CB,,Frans Halsbuurt        ,,1072 CB
,,1087,BC,,Haveneiland Noordwest        ,,1087 BC
,,1087,BC,,Haveneiland Noordwest        ,,1087 BC
,,1087,BC,,Haveneiland Noordwest        ,,1087 BC
,,1072,LC,,Sarphatiparkbuurt        ,,1072 LC
,,1072,LC,,Sarphatiparkbuurt        ,,1072 LC
,,1072,LC,,Sarphatiparkbuurt        ,,1072 LC
,,1053,XP,,Da Costabuurt Noord        ,,1053 XP
,,1053,XP,,Da Costabuurt Noord        ,,1053 XP
,,1053,XP,,Da Costabuurt Noord        ,,1053 XP
,,1025,SN,,Loenermark        ,,1025 SN
,,1025,SN,,Loenermark        ,,1025 SN
,,1025,SN,,Loenermark        ,,1025 SN
,,1069,EG,,De Punt        ,,1069 EG
,,1069,EG,,De Punt        ,,1069 EG
,,1069,EG,,De Punt        ,,1069 EG
,,1087,LB,,Haveneiland Oost        ,,1087 LB
,,1087,LB,,Haveneiland Oost        ,,1087 LB
,,1087,LB,,Haveneiland Oost        ,,1087 LB
,,1076,JT,,Van Tuyllbuurt        ,,1076 JT
,,1076,JT,,Van Tuyllbuurt        ,,1076 JT
,,1076,JT,,Van Tuyllbuurt        ,,1076 JT
,,1018,SX,,de Plantage        ,,1018 SX
,,1018,SX,,de Plantage        ,,1018 SX
,,1018,SX,,de Plantage        ,,1018 SX
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1015,NT,,Anjeliersbuurt Zuid        ,,1015 NT
,,1015,NT,,Anjeliersbuurt Zuid        ,,1015 NT
,,1015,NT,,Anjeliersbuurt Zuid        ,,1015 NT
,,1016,AH,,Felix Meritisbuurt        ,,1016 AH
,,1016,AH,,Felix Meritisbuurt        ,,1016 AH
,,1016,AH,,Felix Meritisbuurt        ,,1016 AH
,,1053,LD,,Da Costabuurt Zuid        ,,1053 LD
,,1053,LD,,Da Costabuurt Zuid        ,,1053 LD
,,1053,LD,,Da Costabuurt Zuid        ,,1053 LD
,,1015,MJ,,Anjeliersbuurt Noord        ,,1015 MJ
,,1015,MJ,,Anjeliersbuurt Noord        ,,1015 MJ
,,1015,MJ,,Anjeliersbuurt Noord        ,,1015 MJ
,,1069,LD,,Zuidwestkwadrant Osdorp Zuid        ,,1069 LD
,,1069,LD,,Zuidwestkwadrant Osdorp Zuid        ,,1069 LD
,,1069,LD,,Zuidwestkwadrant Osdorp Zuid        ,,1069 LD
,,1011,BS,,Lastage        ,,1011 BS
,,1011,BS,,Lastage        ,,1011 BS
,,1011,BS,,Lastage        ,,1011 BS
,,1074,CR,,Hemonybuurt        ,,1074 CR
,,1074,CR,,Hemonybuurt        ,,1074 CR
,,1074,CR,,Hemonybuurt        ,,1074 CR
,,1077,SX,,Minervabuurt Midden        ,,1077 SX
,,1077,SX,,Minervabuurt Midden        ,,1077 SX
,,1077,SX,,Minervabuurt Midden        ,,1077 SX
,,1019,VK,,Bedrijvengebied Cruquiusweg        ,,1019 VK
,,1019,VK,,Bedrijvengebied Cruquiusweg        ,,1019 VK
,,1019,VK,,Bedrijvengebied Cruquiusweg        ,,1019 VK
,,1077,SX,,Minervabuurt Midden        ,,1077 SX
,,1077,SX,,Minervabuurt Midden        ,,1077 SX
,,1077,SX,,Minervabuurt Midden        ,,1077 SX
,,1073,XW,,Gerard Doubuurt        ,,1073 XW
,,1073,XW,,Gerard Doubuurt        ,,1073 XW
,,1073,XW,,Gerard Doubuurt        ,,1073 XW
,,1075,HW,,Valeriusbuurt Oost        ,,1075 HW
,,1075,HW,,Valeriusbuurt Oost        ,,1075 HW
,,1075,HW,,Valeriusbuurt Oost        ,,1075 HW
,,1071,RM,,Hondecoeterbuurt        ,,1071 RM
,,1071,RM,,Hondecoeterbuurt        ,,1071 RM
,,1071,RM,,Hondecoeterbuurt        ,,1071 RM
,,1051,KB,,Buyskade e.o.        ,,1051 KB
,,1051,KB,,Buyskade e.o.        ,,1051 KB
,,1051,KB,,Buyskade e.o.        ,,1051 KB
,,1076,XN,,Marathonbuurt Oost        ,,1076 XN
,,1076,XN,,Marathonbuurt Oost        ,,1076 XN
,,1076,XN,,Marathonbuurt Oost        ,,1076 XN
,,1058,KH,,Westlandgrachtbuurt        ,,1058 KH
,,1058,KH,,Westlandgrachtbuurt        ,,1058 KH
,,1058,KH,,Westlandgrachtbuurt        ,,1058 KH
,,1065,KJ,,Jacques Veltmanbuurt        ,,1065 KJ
,,1065,KJ,,Jacques Veltmanbuurt        ,,1065 KJ
,,1065,KJ,,Jacques Veltmanbuurt        ,,1065 KJ
,,1072,JN,,Lizzy Ansinghbuurt        ,,1072 JN
,,1072,JN,,Lizzy Ansinghbuurt        ,,1072 JN
,,1072,JN,,Lizzy Ansinghbuurt        ,,1072 JN
,,1087,BS,,Haveneiland Noordwest        ,,1087 BS
,,1087,BS,,Haveneiland Noordwest        ,,1087 BS
,,1087,BS,,Haveneiland Noordwest        ,,1087 BS
,,1025,TP,,Loenermark        ,,1025 TP
,,1025,TP,,Loenermark        ,,1025 TP
,,1025,TP,,Loenermark        ,,1025 TP
,,1061,TJ,,Overtoomse Veld Noord        ,,1061 TJ
,,1061,TJ,,Overtoomse Veld Noord        ,,1061 TJ
,,1061,TJ,,Overtoomse Veld Noord        ,,1061 TJ
,,1052,KC,,Frederik Hendrikbuurt Zuidoost        ,,1052 KC
,,1052,KC,,Frederik Hendrikbuurt Zuidoost        ,,1052 KC
,,1052,KC,,Frederik Hendrikbuurt Zuidoost        ,,1052 KC
,,1015,PA,,Anjeliersbuurt Zuid        ,,1015 PA
,,1015,PA,,Anjeliersbuurt Zuid        ,,1015 PA
,,1015,PA,,Anjeliersbuurt Zuid        ,,1015 PA
,,1077,TJ,,Minervabuurt Zuid        ,,1077 TJ
,,1077,TJ,,Minervabuurt Zuid        ,,1077 TJ
,,1077,TJ,,Minervabuurt Zuid        ,,1077 TJ
,,1015,BD,,Langestraat e.o.        ,,1015 BD
,,1015,BD,,Langestraat e.o.        ,,1015 BD
,,1015,BD,,Langestraat e.o.        ,,1015 BD
,,1092,EC,,Oosterparkbuurt Zuidoost        ,,1092 EC
,,1092,EC,,Oosterparkbuurt Zuidoost        ,,1092 EC
,,1092,EC,,Oosterparkbuurt Zuidoost        ,,1092 EC
,,1073,CR,,Sarphatiparkbuurt        ,,1073 CR
,,1073,CR,,Sarphatiparkbuurt        ,,1073 CR
,,1073,CR,,Sarphatiparkbuurt        ,,1073 CR
,,1012,HT,,Kop Zeedijk        ,,1012 HT
,,1012,HT,,Kop Zeedijk        ,,1012 HT
,,1012,HT,,Kop Zeedijk        ,,1012 HT
,,1077,TG,,Minervabuurt Midden        ,,1077 TG
,,1077,TG,,Minervabuurt Midden        ,,1077 TG
,,1077,TG,,Minervabuurt Midden        ,,1077 TG
,,1082,MK,,Zuidas Zuid        ,,1082 MK
,,1082,MK,,Zuidas Zuid        ,,1082 MK
,,1082,MK,,Zuidas Zuid        ,,1082 MK
,,1018,SX,,de Plantage        ,,1018 SX
,,1018,SX,,de Plantage        ,,1018 SX
,,1018,SX,,de Plantage        ,,1018 SX
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1071,HS,,Cornelis Schuytbuurt        ,,1071 HS
,,1106,KS,,Reigersbos Noord        ,,1106 KS
,,1106,KS,,Reigersbos Noord        ,,1106 KS
,,1106,KS,,Reigersbos Noord        ,,1106 KS
,,1054,TD,,Cremerbuurt West        ,,1054 TD
,,1054,TD,,Cremerbuurt West        ,,1054 TD
,,1054,TD,,Cremerbuurt West        ,,1054 TD
,,1091,XV,,Transvaalbuurt West        ,,1091 XV
,,1091,XV,,Transvaalbuurt West        ,,1091 XV
,,1091,XV,,Transvaalbuurt West        ,,1091 XV
,,1087,LN,,Haveneiland Oost        ,,1087 LN
,,1087,LN,,Haveneiland Oost        ,,1087 LN
,,1087,LN,,Haveneiland Oost        ,,1087 LN
,,1096,DS,,Weespertrekvaart        ,,1096 DS
,,1096,DS,,Weespertrekvaart        ,,1096 DS
,,1096,DS,,Weespertrekvaart        ,,1096 DS
,,1017,WV,,Frederikspleinbuurt        ,,1017 WV
,,1017,WV,,Frederikspleinbuurt        ,,1017 WV
,,1017,WV,,Frederikspleinbuurt        ,,1017 WV
,,1012,MB,,Nieuwendijk Noord        ,,1012 MB
,,1012,MB,,Nieuwendijk Noord        ,,1012 MB
,,1012,MB,,Nieuwendijk Noord        ,,1012 MB
,,1058,SZ,,Westlandgrachtbuurt        ,,1058 SZ
,,1058,SZ,,Westlandgrachtbuurt        ,,1058 SZ
,,1058,SZ,,Westlandgrachtbuurt        ,,1058 SZ
,,1051,GW,,Westerstaatsman        ,,1051 GW
,,1051,GW,,Westerstaatsman        ,,1051 GW
,,1051,GW,,Westerstaatsman        ,,1051 GW
,,1058,AD,,Paramariboplein e.o.        ,,1058 AD
,,1058,AD,,Paramariboplein e.o.        ,,1058 AD
,,1058,AD,,Paramariboplein e.o.        ,,1058 AD
,,1058,AD,,Paramariboplein e.o.        ,,1058 AD
,,1058,AD,,Paramariboplein e.o.        ,,1058 AD
,,1058,AD,,Paramariboplein e.o.        ,,1058 AD
,,1071,EW,,Cornelis Schuytbuurt        ,,1071 EW
,,1071,EW,,Cornelis Schuytbuurt        ,,1071 EW
,,1071,EW,,Cornelis Schuytbuurt        ,,1071 EW
,,1079,BE,,Scheldebuurt Midden        ,,1079 BE
,,1079,BE,,Scheldebuurt Midden        ,,1079 BE
,,1079,BE,,Scheldebuurt Midden        ,,1079 BE
,,1073,BC,,Sarphatiparkbuurt        ,,1073 BC
,,1073,BC,,Sarphatiparkbuurt        ,,1073 BC
,,1073,BC,,Sarphatiparkbuurt        ,,1073 BC
,,1062,KV,,Koningin Wilhelminaplein        ,,1062 KV
,,1062,KV,,Koningin Wilhelminaplein        ,,1062 KV
,,1062,KV,,Koningin Wilhelminaplein        ,,1062 KV
,,1076,DT,,Olympisch Stadion e.o.        ,,1076 DT
,,1076,DT,,Olympisch Stadion e.o.        ,,1076 DT
,,1076,DT,,Olympisch Stadion e.o.        ,,1076 DT
,,1076,DT,,Olympisch Stadion e.o.        ,,1076 DT
,,1076,DT,,Olympisch Stadion e.o.        ,,1076 DT
,,1076,DT,,Olympisch Stadion e.o.        ,,1076 DT
,,1012,EG,,BG-terrein e.o.        ,,1012 EG
,,1012,EG,,BG-terrein e.o.        ,,1012 EG
,,1012,EG,,BG-terrein e.o.        ,,1012 EG
,,1053,LM,,Da Costabuurt Noord        ,,1053 LM
,,1053,LM,,Da Costabuurt Noord        ,,1053 LM
,,1053,LM,,Da Costabuurt Noord        ,,1053 LM
,,1072,AK,,Frans Halsbuurt        ,,1072 AK
,,1072,AK,,Frans Halsbuurt        ,,1072 AK
,,1072,AK,,Frans Halsbuurt        ,,1072 AK
,,1052,KJ,,Frederik Hendrikbuurt Zuidoost        ,,1052 KJ
,,1052,KJ,,Frederik Hendrikbuurt Zuidoost        ,,1052 KJ
,,1052,KJ,,Frederik Hendrikbuurt Zuidoost        ,,1052 KJ
,,1108,DN,,L-buurt        ,,1108 DN
,,1108,DN,,L-buurt        ,,1108 DN
,,1108,DN,,L-buurt        ,,1108 DN
,,1077,XR,,Prinses Irenebuurt        ,,1077 XR
,,1077,XR,,Prinses Irenebuurt        ,,1077 XR
